blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,latitude,longitude,polygon
881,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,77,0,0,0,11,66,0,0,0,0,0,0,0,881 WOODLANDS ST 82,1.44449167947734,103.791966942875,MIDVIEW
881A,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,881A WOODLANDS ST 82,1.44450625990277,103.791435593952,MIDVIEW
882,TAMPINES ST 84,12,1987,Y,N,N,Y,N,N,TAP,77,0,0,0,37,40,0,0,0,0,0,0,0,882 TAMPINES ST 84,1.35204685430765,103.933462041225,TAMPINES WEST
882,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0,882 WOODLANDS ST 82,1.4442579867912,103.790930441498,MIDVIEW
882A,TAMPINES ST 83,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,882A TAMPINES ST 83,1.35144104357884,103.933416259602,TAMPINES WEST
883,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,883 TAMPINES ST 84,1.35185622978388,103.932939029289,TAMPINES WEST
883,WOODLANDS ST 82,2,1996,N,Y,Y,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,883 WOODLANDS ST 82,1.44285548185504,103.790965090129,MIDVIEW
883A,WOODLANDS ST 82,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,883A WOODLANDS ST 82,1.44313413100075,103.791040687991,MIDVIEW
884,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,884 TAMPINES ST 83,1.35153277057069,103.93280546659,TAMPINES WEST
885,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0,885 TAMPINES ST 83,1.35108388147213,103.932915604299,TAMPINES WEST
885A,TAMPINES ST 83,14,2011,Y,N,N,Y,N,N,TAP,234,0,0,0,0,0,0,0,0,182,52,0,0,885A TAMPINES ST 83,1.35060469330567,103.932897032454,TAMPINES WEST
886,TAMPINES ST 83,9,1987,Y,N,N,N,N,N,TAP,80,0,0,0,52,28,0,0,0,0,0,0,0,886 TAMPINES ST 83,1.35104857129899,103.932057060254,TAMPINES WEST
886,WOODLANDS DR 50,1,2014,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,886 WOODLANDS DR 50,1.4386524208915,103.794661305977,MIDVIEW
886A,TAMPINES ST 83,4,1987,Y,N,N,N,N,N,TAP,24,0,0,0,18,6,0,0,0,0,0,0,0,886A TAMPINES ST 83,1.35189045340794,103.93226824473,TAMPINES WEST
886A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,60,60,0,0,0,0,0,0,0,0,886A WOODLANDS DR 50,1.43829151566128,103.794612853493,MIDVIEW
886B,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0,886B WOODLANDS DR 50,1.43825809969323,103.794115487248,MIDVIEW
886C,WOODLANDS DR 50,16,2013,Y,Y,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0,886C WOODLANDS DR 50,1.43781872979632,103.794144768156,MIDVIEW
886D,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,130,0,14,30,0,0,0,0,86,0,0,0,0,886D WOODLANDS DR 50,1.43792555826836,103.794619629415,MIDVIEW
887,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,887 TAMPINES ST 81,1.35046411304959,103.931896396161,TAMPINES WEST
887,WOODLANDS DR 50,6,2013,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,887 WOODLANDS DR 50,1.4375511678734,103.794699670585,MIDVIEW
887A,TAMPINES ST 81,4,1988,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0,887A TAMPINES ST 81,1.35014194820998,103.93147422612,TAMPINES WEST
887A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,90,0,0,0,90,0,0,0,0,0,0,0,0,887A WOODLANDS DR 50,1.43719216541067,103.793890876939,MIDVIEW
887B,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,84,0,0,42,42,0,0,0,0,0,0,0,0,887B WOODLANDS DR 50,1.43720254481335,103.794350937623,MIDVIEW
887C,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,120,0,10,28,0,0,0,0,82,0,0,0,0,887C WOODLANDS DR 50,1.43713355325158,103.794671398859,MIDVIEW
888,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,888 TAMPINES ST 81,1.35090347766615,103.931049949489,TAMPINES WEST
888,WOODLANDS DR 50,2,1996,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,888 WOODLANDS DR 50,1.43712301500434,103.795314383823,MIDVIEW
888A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0,888A TAMPINES ST 81,1.35048494954503,103.930912572366,TAMPINES WEST
888A,WOODLANDS DR 50,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,888A WOODLANDS DR 50,1.43810900697977,103.7951500999,MIDVIEW
889,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0,889 TAMPINES ST 81,1.34991348311537,103.931049462008,TAMPINES WEST
889,WOODLANDS DR 50,7,2015,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,889 WOODLANDS DR 50,1.43807255663662,103.793613395429,MIDVIEW
889A,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,120,0,0,0,78,42,0,0,0,0,0,0,0,889A TAMPINES ST 81,1.34941515758326,103.931405999705,TAMPINES WEST
889A,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,120,0,0,0,90,30,0,0,0,0,0,0,0,889A WOODLANDS DR 50,1.43756234209627,103.793320189052,MIDVIEW
889B,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,889B WOODLANDS DR 50,1.43780529526113,103.792896090852,MIDVIEW
889C,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,88,0,0,0,60,28,0,0,0,0,0,0,0,889C WOODLANDS DR 50,1.43781260724005,103.79240942154,MIDVIEW
889D,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,118,0,0,0,88,30,0,0,0,0,0,0,0,889D WOODLANDS DR 50,1.43778127256862,103.792079496533,MIDVIEW
89,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,48,0,0,40,8,0,0,0,0,0,0,0,0,89 BEDOK NTH ST 4,1.33295683726302,103.938220862136,BEDOK NORTH
89,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,98,0,10,84,2,0,0,0,0,0,0,2,0,89 C'WEALTH DR,1.30537797355378,103.799323866169,COMMONWEALTH
89,CIRCUIT RD,1,2009,N,N,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,89 CIRCUIT RD,1.32357971400582,103.885438842474,MACPHERSON
89,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,154,0,4,22,99,12,0,0,17,0,0,0,0,89 DAWSON RD,1.29546316937491,103.811785236884,MARGARET DRIVE
89,MARINE PARADE CTRL,6,1976,N,Y,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,89 MARINE PARADE CTRL,1.30129037884726,103.906458593236,MARINE PARADE
89,REDHILL CL,12,1972,Y,N,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0,89 REDHILL CL,1.28543545058099,103.818782583669,REDHILL
89,TANGLIN HALT RD,40,2007,Y,N,N,N,N,N,QT,379,0,7,116,185,40,0,0,31,0,0,0,0,89 TANGLIN HALT RD,1.30120035372775,103.798921874569,TANGLIN HALT
89,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,89 WHAMPOA DR,1.32363913722346,103.854988582241,BALESTIER
89A,DAWSON RD,4,2014,N,N,N,N,Y,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,89A DAWSON RD,1.29520651535274,103.811938475904,MARGARET DRIVE
890,TAMPINES AVE 1,4,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,890 TAMPINES AVE 1,1.34708925789334,103.934086407003,TAMPINES WEST
890,WOODLANDS DR 50,1,2016,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,890 WOODLANDS DR 50,1.43852555862373,103.792685270025,MIDVIEW
890A,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0,890A TAMPINES AVE 1,1.34672448664678,103.933876119392,TAMPINES WEST
890A,WOODLANDS DR 50,16,2016,Y,N,N,Y,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0,890A WOODLANDS DR 50,1.43828221158378,103.793216471148,MIDVIEW
890B,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0,890B TAMPINES AVE 1,1.34690555756363,103.933409216927,TAMPINES WEST
890B,WOODLANDS DR 50,16,2016,Y,N,N,N,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0,890B WOODLANDS DR 50,1.43823874589707,103.792452185805,MIDVIEW
890C,TAMPINES AVE 1,14,2014,Y,N,N,N,N,N,TAP,55,0,0,39,16,0,0,0,0,0,0,0,0,890C TAMPINES AVE 1,1.34731357875035,103.933767368291,TAMPINES WEST
891,TAMPINES AVE 8,16,1996,Y,Y,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0,891 TAMPINES AVE 8,1.34922500505617,103.931119227762,TAMPINES WEST
891A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0,891A TAMPINES AVE 8,1.3487101011193,103.930963369098,TAMPINES WEST
891A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0,891A WOODLANDS DR 50,1.43774346901468,103.791171851068,MIDVIEW
891B,TAMPINES AVE 8,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,891B TAMPINES AVE 8,1.34916146397899,103.930585645834,TAMPINES WEST
891B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0,891B WOODLANDS DR 50,1.43791227793029,103.79053981455,MIDVIEW
891C,WOODLANDS DR 50,5,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,891C WOODLANDS DR 50,1.43818619592083,103.791453134576,MIDVIEW
892,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0,892 TAMPINES AVE 8,1.34901282859006,103.929242816227,TAMPINES WEST
892A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0,892A TAMPINES AVE 8,1.34877669308884,103.929694521418,TAMPINES WEST
892A,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,120,0,0,0,70,50,0,0,0,0,0,0,0,892A WOODLANDS DR 50,1.43726918605213,103.790432362073,MIDVIEW
892B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0,892B WOODLANDS DR 50,1.43758961828961,103.789673572257,MIDVIEW
892C,WOODLANDS DR 50,5,1995,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,892C WOODLANDS DR 50,1.43678473589244,103.789409620559,MIDVIEW
893,TAMPINES AVE 8,16,1996,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0,893 TAMPINES AVE 8,1.34847087534367,103.930228303778,TAMPINES WEST
893,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,893 WOODLANDS DR 50,1.43663972355611,103.790265510205,MIDVIEW
893A,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0,893A TAMPINES AVE 8,1.34823505007642,103.93068020188,TAMPINES WEST
893A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0,893A WOODLANDS DR 50,1.43684431239404,103.79061311257,MIDVIEW
893B,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0,893B WOODLANDS DR 50,1.4368443229914,103.789844833919,MIDVIEW
893C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0,893C WOODLANDS DR 50,1.43631842730197,103.790460126264,MIDVIEW
893D,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0,893D WOODLANDS DR 50,1.43631845206637,103.789947950224,MIDVIEW
894,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0,894 TAMPINES ST 81,1.34860420057258,103.931922138374,TAMPINES WEST
894A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,894A TAMPINES ST 81,1.34801389150921,103.931916653887,TAMPINES WEST
894A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,88,0,0,0,58,30,0,0,0,0,0,0,0,894A WOODLANDS DR 50,1.43601133588258,103.7903668585,MIDVIEW
894B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,50,40,0,0,0,0,0,0,0,894B WOODLANDS DR 50,1.4360094594713,103.789721786058,MIDVIEW
894C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,84,0,0,0,54,30,0,0,0,0,0,0,0,894C WOODLANDS DR 50,1.43563853621561,103.790326073447,MIDVIEW
894D,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,102,0,0,0,62,40,0,0,0,0,0,0,0,894D WOODLANDS DR 50,1.43563851706882,103.789623895573,MIDVIEW
895,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0,895 TAMPINES ST 81,1.34778263902831,103.931593522645,TAMPINES WEST
895A,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0,895A TAMPINES ST 81,1.34767895311776,103.932456598668,TAMPINES WEST
895A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0,895A WOODLANDS DR 50,1.43607371173984,103.791488541391,MIDVIEW
895B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,895B WOODLANDS DR 50,1.4356389803296,103.791654565327,MIDVIEW
895C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,104,0,0,0,44,60,0,0,0,0,0,0,0,895C WOODLANDS DR 50,1.43566901015181,103.792604837224,MIDVIEW
895D,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,895D WOODLANDS DR 50,1.436068367239,103.792245354296,MIDVIEW
895E,WOODLANDS DR 50,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,895E WOODLANDS DR 50,1.4358097899325,103.792129777086,MIDVIEW
896,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0,896 TAMPINES ST 81,1.34830327385557,103.932451735683,TAMPINES WEST
896A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,66,0,0,0,0,0,66,0,0,0,0,0,0,896A TAMPINES ST 81,1.34859717844799,103.932546348288,TAMPINES WEST
896A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,115,0,0,0,55,60,0,0,0,0,0,0,0,896A WOODLANDS DR 50,1.43646755646399,103.793072616108,MIDVIEW
896B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,896B WOODLANDS DR 50,1.43692442499246,103.792568796601,MIDVIEW
896C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0,896C WOODLANDS DR 50,1.4367617558598,103.793339992473,MIDVIEW
897,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,897 TAMPINES ST 81,1.34778195416916,103.93454244497,TAMPINES WEST
897A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0,897A TAMPINES ST 81,1.34752649765261,103.935183992573,TAMPINES WEST
897A,WOODLANDS DR 50,11,1996,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,897A WOODLANDS DR 50,1.43649098814063,103.793972071847,MIDVIEW
897B,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0,897B WOODLANDS DR 50,1.43605136306912,103.793998410947,MIDVIEW
897C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,115,0,0,0,55,60,0,0,0,0,0,0,0,897C WOODLANDS DR 50,1.43574395739063,103.794134055957,MIDVIEW
897D,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,897D WOODLANDS DR 50,1.43631116536988,103.794632219666,MIDVIEW
897E,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,897E WOODLANDS DR 50,1.43565920180615,103.794707847005,MIDVIEW
898,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,898 TAMPINES ST 81,1.3472811716457,103.934756968904,TAMPINES WEST
898A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,898A TAMPINES ST 81,1.34681318250334,103.934887284051,TAMPINES WEST
898A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0,898A WOODLANDS DR 50,1.43537224460869,103.794675132372,MIDVIEW
898B,WOODLANDS DR 50,11,1996,Y,N,N,N,N,N,WL,104,0,0,0,44,60,0,0,0,0,0,0,0,898B WOODLANDS DR 50,1.43514317476086,103.795210548115,MIDVIEW
899,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,899 TAMPINES ST 81,1.34652914183515,103.935453703307,TAMPINES WEST
899A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0,899A TAMPINES ST 81,1.34632473579465,103.935008515937,TAMPINES WEST
899A,WOODLANDS DR 50,11,1996,Y,Y,N,N,N,N,WL,100,0,0,0,70,30,0,0,0,0,0,0,0,899A WOODLANDS DR 50,1.43580504563585,103.795253989203,MIDVIEW
899B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,899B WOODLANDS DR 50,1.43613334812003,103.795264283363,MIDVIEW
899C,WOODLANDS DR 50,11,1996,Y,Y,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,899C WOODLANDS DR 50,1.43657077949579,103.795252865463,MIDVIEW
9,BEDOK STH AVE 2,23,1992,Y,N,N,N,N,N,BD,92,0,0,0,0,92,0,0,0,0,0,0,0,9 BEDOK STH AVE 2,1.32320974180703,103.936904011861,BEDOK SOUTH
9,BOON KENG RD,40,2011,Y,N,N,N,N,N,KWN,238,0,0,24,56,158,0,0,0,0,0,0,0,9 BOON KENG RD,1.31605118149851,103.861218698544,BENDEMEER
9,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,9 CANTONMENT CL,1.27530180077967,103.839207273761,EVERTON PARK
9,EUNOS CRES,16,1977,Y,N,N,Y,N,N,GL,180,0,0,0,180,0,0,0,0,0,0,0,0,9 EUNOS CRES,1.3218065735396,103.902776438263,GEYLANG EAST
9,GLOUCESTER RD,14,1976,Y,N,N,Y,N,N,KWN,156,0,0,0,156,0,0,0,0,0,0,0,0,9 GLOUCESTER RD,1.3135861663611,103.85169992386,KAMPONG JAVA
9,HAIG RD,13,1976,Y,N,N,Y,N,N,GL,141,0,0,138,0,3,0,0,0,0,0,0,0,9 HAIG RD,1.31443381988689,103.896061152256,GEYLANG EAST
9,HOLLAND AVE,22,1973,Y,N,N,Y,N,N,QT,371,0,0,277,84,7,0,0,0,0,0,3,0,9 HOLLAND AVE,1.3075559256341,103.794443576453,HOLLAND DRIVE
9,JLN RUMAH TINGGI,18,1983,Y,Y,N,Y,N,N,BM,102,0,0,0,34,68,0,0,0,0,0,0,0,9 JLN RUMAH TINGGI,1.28881615319911,103.80820528928,ALEXANDRA HILL
9,JLN KUKOH,12,1970,Y,Y,N,Y,N,N,CT,110,0,59,48,2,0,0,0,0,0,1,0,0,9 JLN KUKOH,1.2876742577682,103.838857901085,PEARL'S HILL
9,JLN BATU,10,1963,Y,N,N,N,N,N,KWN,117,0,111,0,3,0,0,0,0,0,3,0,0,9 JLN BATU,1.30283219012693,103.882979059119,TANJONG RHU
9,JOO SENG RD,18,2015,Y,N,N,Y,N,N,TP,146,0,0,34,112,0,0,0,0,0,0,0,0,9 JOO SENG RD,1.33494820274271,103.879540608882,JOO SENG
9,LOR 7 TOA PAYOH,11,1969,Y,N,N,N,N,N,TP,176,0,0,176,0,0,0,0,0,0,0,0,0,9 LOR 7 TOA PAYOH,1.337504820026,103.857839466376,PEI CHUN
9,MARSILING DR,22,1975,Y,N,N,N,N,N,WL,84,0,0,0,0,84,0,0,0,0,0,0,0,9 MARSILING DR,1.44129152941254,103.776449738052,WOODLANDS WEST
9,NTH BRIDGE RD,16,1970,Y,N,N,Y,N,N,KWN,348,0,0,0,0,0,0,0,0,336,12,0,0,9 NTH BRIDGE RD,1.30492999741509,103.864234202448,CRAWFORD
9,PINE CL,12,1996,Y,N,N,N,N,N,GL,77,0,0,0,55,22,0,0,0,0,0,0,0,9 PINE CL,1.30946949657983,103.882437524567,ALJUNIED
9,SELEGIE RD,20,1963,Y,Y,N,Y,N,N,CT,299,0,15,247,37,0,0,0,0,0,0,0,0,9 SELEGIE RD,1.30346096156272,103.850709313633,BENCOOLEN
9,ST. GEORGE'S RD,12,1984,Y,N,N,Y,N,N,KWN,77,0,0,0,77,0,0,0,0,0,0,0,0,9 ST. GEORGE'S RD,1.32372379609506,103.862995082822,BENDEMEER
9,TECK WHYE LANE,13,1977,Y,Y,N,Y,N,N,CCK,240,0,0,0,0,0,0,0,0,0,240,0,0,9 TECK WHYE LANE,1.38003501182773,103.754145535915,TECK WHYE
9,TELOK BLANGAH CRES,2,1974,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,9 TELOK BLANGAH CRES,1.2774078592663,103.819408460491,TELOK BLANGAH WAY
9,TOH YI DR,13,1988,Y,N,N,Y,N,N,BT,96,0,0,0,54,42,0,0,0,0,0,0,0,9 TOH YI DR,1.33830479751081,103.773541593643,ANAK BUKIT
9A,BOON TIONG RD,40,2014,Y,N,N,N,N,N,BM,156,0,0,0,78,78,0,0,0,0,0,0,0,9A BOON TIONG RD,1.2868271524179,103.828659487514,TIONG BAHRU
9A,JOO SENG RD,1,2016,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,9A JOO SENG RD,1.33486707970684,103.879734921646,JOO SENG
9A,SELEGIE RD,1,2003,N,N,N,N,N,Y,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,9A SELEGIE RD,1.30333380294427,103.850640793817,BENCOOLEN
9B,BOON TIONG RD,40,2014,Y,N,N,Y,N,N,BM,156,0,0,0,78,78,0,0,0,0,0,0,0,9B BOON TIONG RD,1.286814173027,103.82892831117,TIONG BAHRU
9C,BOON TIONG RD,1,2015,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,9C BOON TIONG RD,1.28684455991278,103.829122970966,TIONG BAHRU
90,BEDOK NTH ST 4,14,1977,Y,N,N,Y,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0,90 BEDOK NTH ST 4,1.33214927189672,103.940449941907,BEDOK NORTH
90,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,95,0,9,81,5,0,0,0,0,0,0,0,0,90 C'WEALTH DR,1.30542325975214,103.799674631374,COMMONWEALTH
90,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,150,0,4,22,95,12,0,0,17,0,0,0,0,90 DAWSON RD,1.29540163896319,103.812185563953,MARGARET DRIVE
90,JLN SATU,1,2022,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,90 JLN SATU,1.31014283362498,103.887673486561,ALJUNIED
90,PIPIT RD,12,1972,Y,N,N,Y,N,N,GL,274,0,0,0,0,0,0,0,0,274,0,0,0,90 PIPIT RD,1.32337965213726,103.886521328286,MACPHERSON
90,REDHILL CL,12,1972,Y,N,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0,90 REDHILL CL,1.28499476957909,103.818758492626,REDHILL
90,TANGLIN HALT RD,40,2007,Y,N,N,N,N,N,QT,389,0,7,116,195,40,0,0,31,0,0,0,0,90 TANGLIN HALT RD,1.30051700920519,103.79897627676,TANGLIN HALT
90,TELOK BLANGAH ST 31,6,2017,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,90 TELOK BLANGAH ST 31,1.27719861370751,103.807254878543,TELOK BLANGAH DRIVE
90,WHAMPOA DR,1,2007,N,N,Y,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,90 WHAMPOA DR,1.32306493801159,103.854996183556,BALESTIER
90A,JLN SATU,18,2022,Y,N,N,N,N,N,GL,204,0,34,17,153,0,0,0,0,0,0,0,0,90A JLN SATU,1.31044461981807,103.88785617098,ALJUNIED
90A,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,BM,222,0,0,48,174,0,0,0,0,0,0,0,0,90A TELOK BLANGAH ST 31,1.27773457800288,103.807093263136,TELOK BLANGAH DRIVE
90B,JLN SATU,18,2022,Y,N,N,N,N,N,GL,187,0,34,17,136,0,0,0,0,0,0,0,0,90B JLN SATU,1.31058888807334,103.88859644672,ALJUNIED
