,BusStopCode,RoadName,Description,Latitude,Longitude
3118,58379,Sembawang Cres,Opp Blk 325,1.44428574142951,103.81900511225648
3119,58381,Sembawang Way,Blk 469B,1.44797049342873,103.81337787352544
3120,58389,Sembawang Way,Opp Blk 469B,1.44773992017207,103.8135666814871
3121,58391,Sembawang Ave,Blk 303,1.44426472199698,103.82241222202445
3122,58399,Sembawang Ave,Opp Blk 303,1.44399912458783,103.822564665947
3123,58401,Admiralty Link,Opp Blk 491,1.45575658287341,103.81800207598671
3124,58409,Admiralty Link,Blk 491,1.4561083849161,103.81810058815044
3125,58411,Admiralty Link,Blk 404A CP,1.45461200191848,103.81658372927154
3126,58419,Admiralty Link,Blk 482A CP,1.4546446175566,103.81583789207467
3127,58421,Admiralty Dr,Blk 353,1.4513061244853,103.81902919989243
3128,58429,Admiralty Dr,Bet Blks 415/416,1.45151629026328,103.81892529028816
3129,58439,Champions Way,Opp Blk 567B,1.42857896419364,103.78833922258168
3130,58449,Champions Way,S'pore Sports Sch,1.4270920469684,103.78906720963263
3131,58451,Sembawang Dr,Aft Heavy Veh Pk,1.46002660309429,103.81537241523831
3132,58459,Sembawang Dr,Bef Heavy Veh Pk,1.45994030687762,103.81514063371951
3133,58461,Champions Way,Innova Pr Sch,1.42965591818928,103.79044555841314
3134,58479,Woodlands Dr 17,Aft Innova Pr Sch,1.4283363281994,103.78977121023533
3135,58481,Wellington Circle,Opp Wellington Pr Sch,1.45305905176825,103.82267933798676
3136,58489,Wellington Circle,Wellington Pr Sch,1.45285946613506,103.82251092163827
3137,58491,Montreal Dr,Opp Blk 507A,1.45272174340224,103.82431343665893
3138,58499,Montreal Dr,Blk 506A,1.45205869701978,103.82428769521943
3139,58501,Montreal Link,Blk 592A,1.4507187825944,103.82708492151545
3140,58509,Montreal Link,Blk 590A,1.45059927113154,103.82696425665894
3141,58511,Canberra st,Blk 104C,1.44964,103.8315
3142,58519,Canberra st,OPP BLK 104B,1.44973306,103.831062
3143,58521,Canberra st,BLK 106A,1.44819389,103.8326
3144,58529,Canberra st,BLK 108 CP,1.44801889,103.832461
3145,58531,Canberra Way,BLK 129A,1.44543806,103.8323
3146,58539,Canberra Way,BLK 120A,1.44576806,103.832311
3147,58541,Canberra Link,Opp Canberra Stn,1.44284,103.830351
3148,58549,Canberra Link,Canberra Stn,1.442578,103.830142
3149,58571,Sembawang Ave,Gambas Ave,1.441805,103.8168685
3150,58579,Sembawang Ave,Gambas Ave,1.4415255,103.817029
3151,58581,Bef Gambas Cres,Bef Gambas Cres,1.443876,103.813122
3152,58589,Opp Gambas Cres,Opp Gambas Cres,1.443534,103.813173
3153,58601,Canberra Wk,Blk 108A,1.448139,103.831129
3154,58609,Canberra Wk,Blk 109A,1.447964,103.830401
3155,58611,Canberra Cres,Blk 115C,1.446533,103.82993
3156,58619,Canberra Cres,Opp Blk 115C,1.44637,103.830152
3157,58621,Canberra st,Blk 126 Cp,1.445953,103.834031
3158,58991,Yishun Ave 2,BLK 767,1.424583611,103.8350086
3159,59008,Yishun Ave 2,Yishun Int,1.4285384902718,103.8361105319593
3160,59009,Yishun Ave 2,Yishun Int,1.4284,103.8360975
3161,59011,Lentor Ave,Bef Sg Seletar Bridge,1.40205059877403,103.82737908252
3162,59019,Lentor Ave,Aft Sg Seletar Bridge,1.40217670308957,103.82763036053306
3163,59021,Lentor Ave,Bef Yishun Ave 1,1.40922833847299,103.82908330455543
3164,59029,Lentor Ave,Aft Yishun Ave 1,1.40885843406387,103.82924769115782
3165,59031,Yishun Ave 2,Opp Yishun Sports Hall,1.41277747172151,103.83083958669692
3166,59039,Yishun Ave 2,Yishun Sports Hall,1.41342871609658,103.83156300557019
3167,59041,Yishun Ave 2,Bef Khatib Stn,1.41625420109094,103.832591612732
3168,59049,Yishun Ave 2,Opp Khatib Stn,1.41700998157675,103.83339984073773
3169,59051,Yishun Ave 2,Blk 790,1.41968270185637,103.83429674432547
3170,59059,Yishun Ave 2,Blk 608,1.42054602879781,103.83497942324875
3171,59061,Yishun Ave 2,Blk 763,1.42556399229911,103.83495820649408
3172,59069,Yishun Ave 2,Opp Blk 757,1.42657294826877,103.83536957259517
3173,59072,Yishun Ave 2,Yishun Stn Exit E,1.429383056,103.8354931
3174,59073,Yishun Ave 2,Opp Yishun Stn,1.42868146490253,103.83546942999693
3175,59079,Yishun Ave 2,Yishun Stn,1.42926606883551,103.83516195358482
3176,59081,Yishun Ring Rd,Blk 774,1.42371474872973,103.83164666791833
3177,59089,Yishun Ring Rd,Opp Blk 774,1.42397861098025,103.83155749997911
3178,59091,Yishun Ave 2,Blk 154,1.43165245434506,103.83510814544051
3179,59099,Yishun Ave 2,Blk 220,1.43272835490407,103.83522544787667
3180,59101,Yishun Ring Rd,Yishun Pr Sch,1.43420210733558,103.83302746443204
3181,59109,Yishun Ring Rd,Opp Yishun Pr Sch,1.4343984933093,103.83322945585378
3182,59111,Yishun Ave 5,Blk 701,1.43016395103424,103.82888452126694
3183,59119,Yishun Ave 5,Opp Blk 701A,1.43037444021889,103.82794865433573
3184,59121,Yishun Ring Rd,Blk 121,1.43453851053761,103.82999668990018
3185,59129,Yishun Ring Rd,Opp Blk 121,1.43490004260739,103.830267560125
3186,59131,Yishun Ring Rd,Blk 137,1.43192545956112,103.82969184791156
3187,59139,Yishun Ring Rd,Aft Chong Pang CC,1.43140749331253,103.82955664267413
3188,59141,Yishun Ave 5,Blk 741,1.43034383196416,103.83275541050214
3189,59149,Yishun Ave 5,Blk 145,1.43061861098729,103.83218000002928
3190,59159,Yishun Ave 5,Opp Yishun Stn Exit B,1.43055466220788,103.8346706884974
3191,59161,Yishun Ctrl,Opp Blk 201,1.43014843981169,103.83793159453417
3192,59169,Yishun Ctrl,Bet Blks 201/202,1.4304570083984,103.83769416711105
3193,59171,Yishun Ave 9,Blk 309,1.43226509746155,103.84019665786346
3194,59179,Yishun Ave 9,Blk 241,1.43221439515231,103.83988331688866
3195,59181,Yishun Ave 9,Opp Blk 245,1.43416611096992,103.84218833299445
3196,59189,Yishun Ave 9,Blk 245,1.43425361497792,103.84204166750071
3197,59191,Yishun Ave 6,Opp Northland Sec Sch,1.43649083301477,103.84212083297022
3198,59199,Yishun Ave 6,Blk 250,1.43609553700432,103.84224938363205
3199,59201,Yishun Ave 6,Opp Chongfu Pr Sch,1.43871588444799,103.8403521964609
3200,59209,Yishun Ave 6,Blk 272,1.43856611102095,103.84021166701386
3201,59211,Yishun Ave 7,Blk 289,1.44037027798466,103.8381736110171
3202,59219,Yishun Ave 7,Opp Blk 288,1.44045526236363,103.83757625759554
3203,59221,Yishun Ave 7,Opp Yishun Ind Pk A,1.43902299324239,103.83502785005078
3204,59229,Yishun Ave 7,Yishun Ind Pk A,1.43901589576688,103.83416399362906
3205,59231,Yishun Ring Rd,Blk 227,1.43537970016985,103.83680745007868
3206,59239,Yishun Ring Rd,Blk 291,1.43560781996531,103.83684372359264
3207,59241,Yishun Ring Rd,Blk 236,1.43427221606754,103.83922930159359
3208,59249,Yishun Ring Rd,Blk 257,1.43436086302643,103.8394374423364
3209,59251,Yishun Ave 2,Opp Darul Makmur Mque,1.43669132626001,103.83368337352286
3210,59259,Yishun Ave 2,Darul Makmur Mque,1.43716783426775,103.83379791523895
3211,59261,Yishun Ave 7,Blk 174,1.43755803458153,103.83159143616113
3212,59269,Yishun Ave 7,Opp Blk 174,1.43774971409693,103.8312528105951
3213,59271,Yishun Ave 7,Blk 118,1.4362831713903,103.82855161345292
3214,59279,Yishun Ave 7,Opp Ahmad Ibrahim Sec Sch,1.43670438744279,103.8288049642525
3215,59281,Yishun Ave 4,Blk 654,1.4228063053424,103.84070404095088
3216,59289,Yishun Ave 4,Blk 676 CP,1.42166630737691,103.84138894371273
3217,59291,Yishun Ave 4,Blk 666,1.4189297001887,103.8407248899634
3218,59299,Yishun Ave 4,Blk 671 CP,1.41910065823939,103.84101934062127
3219,59301,Yishun Ring Rd,Blk 731,1.42857438462559,103.8305483297094
3220,59309,Yishun Ring Rd,Jiemin Pr Sch,1.42826195477761,103.83063072371398
3221,59311,Yishun Ring Rd,Blk 760,1.4260484365847,103.83218609995292
3222,59319,Yishun Ring Rd,Blk 729,1.42617166698404,103.83201083297399
3223,59321,Yishun Ring Rd,Blk 794,1.42004673882783,103.831802328761
3224,59329,Yishun Ring Rd,Naval Base Sec Sch,1.41968029160119,103.83179596945222
3225,59331,Yishun Ave 3,Blk 773,1.422973728077,103.83276716795122
3226,59339,Yishun Ave 3,Blk 776,1.42273567302859,103.83378411194366
3227,59341,Yishun Ctrl,Khoo Teck Puat Hosp,1.42367163179884,103.83864456915899
3228,59349,Yishun Ctrl,Opp Khoo Teck Puat Hosp,1.42345056032348,103.83882425770956
3229,59351,Yishun Ctrl,Opp Blk 322,1.42877888900017,103.8402288889874
3230,59359,Yishun Ctrl,Blk 322,1.42844102693712,103.84071821797886
3231,59369,Yishun St 61,Blk 647,1.42214126973318,103.83683836680166
3232,59379,Yishun St 61,Opp Chung Cheng High Sch,1.41946852245611,103.83823983239508
3233,59381,Yishun Ring Rd,Blk 314,1.43181131616813,103.84196021620254
3234,59389,Yishun Ring Rd,Opp Blk 314,1.43202071867504,103.84208246442347
3235,59391,Yishun Ring Rd,Blk 342B,1.43021107363512,103.84523111093658
3236,59399,Yishun Ring Rd,Opp Blk 367,1.43026750784845,103.84552062872451
3237,59401,Yishun Ring Rd,Blk 358,1.42705456686774,103.84615134332738
3238,59409,Yishun Ring Rd,Evangel Family Ch,1.42663883088373,103.84640616622914
3239,59411,Yishun Ring Rd,Blk 356,1.42521425593657,103.84572707357924
3240,59419,Yishun Ring Rd,Blk 413,1.42536,103.84607
3241,59421,Yishun Ring Rd,Blk 624,1.41762836917061,103.8351341252188
3242,59429,Yishun Ring Rd,Blk 846,1.417434,103.835047
3243,59431,Yishun Ring Rd,Blk 630,1.417805,103.8376805
3244,59439,Yishun Ring Rd,Blk 858,1.417834,103.838374
3245,59441,Yishun Ave 4,Naval Base Pr Sch,1.41588388901051,103.83948333301474
3246,59449,Yishun Ave 4,Opp Naval Base Pr Sch,1.41552972203074,103.83953916700452
3247,59451,Yishun Ave 11,Bet Blks 349/350,1.42569613726662,103.84360741617542
3248,59459,Yishun Ave 11,Opp Huamin Pr Sch,1.42637371131971,103.84259503772017
3249,59461,Yishun Ave 11,Opp Blk 419,1.4233562505923,103.84695938114267
3250,59469,Yishun Ave 11,Blk 419,1.42357927683882,103.84747960044407
3251,59471,Yishun Ave 1,Blk 430B,1.42111543044621,103.84901971560181
3252,59479,Yishun Ave 1,Opp Blk 430B,1.42034812354505,103.84865147425622
3253,59481,Yishun St 81,Blk 873,1.41542424800444,103.83647690158537
3254,59499,Yishun St 81,Orchid Pk Condo,1.41325017295345,103.83459754405295
3255,59501,Yishun Ave 1,Blk 871,1.41289253257843,103.83810681040471
3256,59509,Yishun Ave 1,Opp Blk 871,1.41252120911526,103.83794497908777
3257,59511,Yishun St 71,Yishun Sec Sch,1.42716904966997,103.82895211582186
3258,59521,Yishun Ave 2,Yishun Emerald,1.44003661278482,103.83171080846517
3259,59529,Yishun Ave 2,Opp Yishun Emerald,1.44035052900307,103.8318142995419
3260,59541,Yishun Ave 3,Sree Maha Mariamman Tp,1.42363018656288,103.83018072233915
3261,59549,Yishun Ave 3,Opp Sree Maha Mariamman Tp,1.42313912325939,103.83052605711299
3262,59551,Yishun Ave 3,Blk 722,1.42539008150192,103.82822466548578
3263,59559,Yishun Ave 3,Opp Blk 722,1.42511776424343,103.82821308909149
3264,59561,Yishun Ring Rd,Opp Khatib Stn Exit D,1.41870141531997,103.83293375107691
3265,59569,Yishun Ring Rd,Khatib Stn Exit D,1.41849332350079,103.83293900021363
3266,59571,Yishun Ring Rd,Opp Northbrooks Sec Sch,1.42072559126348,103.84373330710623
3267,59579,Yishun Ring Rd,Blk 456,1.420294,103.843953
3268,59581,Yishun St 41,Blk 432C,1.41903123253322,103.84618997941803
3269,59589,Yishun St 41,Blk 505C,1.4196568772859,103.84477283466764
3270,59591,Yishun Ave 6,Bet Blks 405/406,1.42653688735925,103.84947950182573
3271,59599,Yishun Ave 6,Opp Blk 406,1.42640861109823,103.84968027780072
3272,59601,Yishun Ave 6,BLK 391,1.429842,103.849376
3273,59609,Yishun Ave 6,Opp Blk 391,1.4289961111075,103.8495613888577
3274,59611,Yishun Ctrl 2,Opp Yishun Community Hosp,1.42362582861812,103.83666744952643
3275,59619,Yishun Ctrl 2,Yishun Community Hosp,1.42335199999945,103.83687299997104
3276,59621,Yishun Ave 6,Bet Blks 318A/318B,1.43416283001882,103.84410555917717
3277,59629,Yishun Ave 6,Opposite Blk 317A,1.43463,103.843898
3278,59631,Yishun Ring Rd,Opp Blk 445,1.42333778088573,103.84397389045573
3279,59639,Yishun Ring Rd,Bet Blks 445/449,1.42318166665872,103.84412388893058
3280,59641,Yishun St 31,Bet Blks 333C/333D,1.43152,103.8457231
3281,59649,Yishun St 31,Opp Blk 333C,1.431392,103.845705
3282,59651,Yishun Ave 11,Blk 348B,1.42711698762084,103.84169418862261
3283,59661,Yishun Ctrl 1,Blk 932,1.42631491614237,103.83762861110566
3284,59669,Yishun Ctrl 1,Opp Blk 932,1.42623639393056,103.83784276257873
3285,59701,Yishun Ctrl,Opp SAFRA Yishun,1.42548192920513,103.84020205228329
3286,59709,Yishun Ctrl,Bef SAFRA Yishun,1.42599217250432,103.84064406907125
3287,59711,Yishun Ring Rd,Blk 672C,1.418198,103.8427135
3288,59719,Yishun Ring Rd,Opp Blk 672C,1.41756544907262,103.84200497226853
3289,59721,Yishun Ave 1,Blk 816,1.41153711897875,103.83367988105842
3290,59729,Yishun Ave 1,Opp Blk 816,1.41113811897325,103.83350299996852
3291,59731,Yishun Ave 1,Blk 512A,1.4141292303869,103.84149524920335
3292,59739,Yishun Ave 1,Opp Blk 512A,1.41416011900146,103.84214688104234
3293,59741,Yishun Ave 1,Opp Orchid Country Club,1.41554882267258,103.84464056605152
3294,59749,Yishun Ave 1,Orchid Country Club,1.41499035691552,103.8443330000306
3295,59751,Yishun Ave 1,Opp The Shaughnessy,1.41725535689777,103.84590800002533
3296,59759,Yishun Ave 1,The Shaughnessy,1.41755035688919,103.84631099997239
3297,59761,Yishun Ring Rd,Blk 504C,1.41849608053432,103.84326740385671
3298,59771,Yishun Ave 1,Blk 469B,1.423939,103.852066
3299,59779,Yishun Ave 1,Opp Blks 469A/469B,1.42408305602704,103.85251851284276
3300,59781,Yishun Ave 1,Aft Yishun Ave 6,1.4232168633454,103.85125812567784
3301,59789,Yishun Ave 1,Bef Yishun Ave 6,1.42301388896819,103.85136389998303
3302,59791,Yishun Ave 1,Blk 471A,1.425903,103.853576
3303,59801,Yishun Ave 6,Blk 382C,1.431669,103.847891
3304,59809,Yishun Ave 6,Opp Blk 382C,1.431761,103.847993
3305,59811,Yishun St 42,Blk 477B,1.427487,103.852056
3306,59819,Yishun St 42,Blk 467C,1.42696,103.851955
3307,59821,Yishun Ave 6,Blk 334B,1.432912,103.845777
3308,59829,Yishun Ave 6,Opposite Blk 334B,1.432833,103.846904
3309,60011,Kallang Bahru,BENDEMEER STN EXIT A,1.31471795031338,103.86376795493321
3310,60019,Kallang Bahru,BENDEMEER STN EXIT B,1.31479811892165,103.86413644350252
3311,60021,Kallang Bahru,Chubb S'pore,1.31828596087227,103.86669874193286
3312,60029,Kallang Bahru,Blk 16,1.31717045698013,103.86600136758759
3313,60031,Kallang Bahru,BEF GEYLANG BAHRU STN,1.3204097072077,103.87007832529532
3314,60039,Kallang Bahru,Opp Blk 66,1.31996473842763,103.86983042567824
3315,60051,Boon Keng Rd,Opp Kallang Pl,1.3141464005633,103.86571468040536
3316,60059,Boon Keng Rd,Bef Kallang Pl,1.31434638899368,103.86586250001177
3317,60061,Jln Kolam Ayer,Aft Infineon,1.32276521075674,103.87402134422791
3318,60069,Jln Kolam Ayer,Kallang Basin Swim Cplx,1.32335935195255,103.87256741522513
3319,60071,Jln Kolam Ayer,Kolam Ayer Ind Est,1.32719924782732,103.87028217319148
3320,60079,Jln Kolam Ayer,Bef Bendemeer Rd,1.32685601711017,103.86950969695144
3321,60081,Jln Toa Payoh,St. Andrew'S Village,1.32931226062177,103.8662910461625
3322,60089,Jln Toa Payoh,Opp St. Andrew'S Village,1.32865054961465,103.86615967295366
3323,60099,Bendemeer Rd,Bef Lavender St,1.315304,103.861404
3324,60101,S'goon Rd,Kwong Wai Shiu Hosp,1.31783421341306,103.86004042483177
3325,60119,Bendemeer Rd,Opp Boon Keng Stn,1.31880431510648,103.86409707876385
3326,60121,S'goon Rd,Boon Keng Stn/Blk 102,1.32008815616383,103.86179781146463
3327,60139,Bendemeer Rd,Blk 44,1.32204861560134,103.86628982237994
3328,60141,S'goon Rd,Opp Bendemeer Pr Sch,1.32258753768004,103.86385682733587
3329,60159,Bendemeer Rd,Blk 54,1.32409476572475,103.86764196002876
3330,60161,S'goon Rd,St. Michael's Pl,1.32477289725503,103.8655673081052
3331,60179,Bendemeer Rd,MOM Svcs Ctr,1.32634025655419,103.86834025123765
3332,60181,S'goon Rd,Aft Moonstone Lane,1.32714561804071,103.86738538742665
3333,60191,Boon Keng Rd,Blk 7,1.31718305596849,103.86195722198198
3334,60199,Boon Keng Rd,Boon Keng Stn/Blk 22,1.3179530560114,103.8612788890282
3335,60201,Upp S'goon Rd,18 Woodsville,1.32933888886,103.8683861111429
3336,60209,Upp S'goon Rd,Sant Ritz,1.32986133945973,103.86896099565628
3337,60211,MacPherson Rd,Aft Tai Thong Cres,1.328541,103.870488
3338,60219,MacPherson Rd,Bef Siemens Ctr,1.32829192682419,103.8704918465033
3339,60221,Geylang Bahru,BLK 73/GEYLANG BAHRU STN,1.32212380559601,103.87081431318353
3340,60229,Geylang Bahru,Blk 68,1.32258108743147,103.87024013608315
3341,60241,St. George'S Rd,Blk 1,1.32355461431031,103.8615915962133
3342,60249,St. George'S Rd,Blk 14,1.32346800000844,103.86194240512685
3343,60251,St. Wilfred Rd,Blk 15,1.32450918973195,103.86155521539519
3344,60261,Upp S'goon Rd,Potong Pasir Stn Exit C,1.33132471594343,103.86891794930561
3345,60269,Upp S'goon Rd,Potong Pasir Stn Exit B,1.33099030126892,103.86922890950602
3346,61009,Potong Pasir Ave 1,Blk 122,1.33521166697553,103.86663249997784
3347,61011,Upp S'goon Rd,Blk 103,1.3333927981396,103.86946402615806
3348,61019,Upp S'goon Rd,Opp Blk 101,1.33320166700854,103.86976166703383
3349,61021,Upp S'goon Rd,Aft Woodleigh Pk,1.33627668492978,103.87018878876424
3350,61029,Upp S'goon Rd,Opp Woodleigh Pk,1.336175,103.870563
3351,61031,Upp S'goon Rd,Woodleigh Stn Exit B,1.33836472248768,103.8704496726279
3352,61039,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568
3353,61041,Upp S'goon Rd,Bef Braddell Rd,1.34142999996834,103.87049194397346
3354,61049,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327
3355,61061,Potong Pasir Ave 1,Blk 148,1.33268166698419,103.8682283329788
3356,61069,Potong Pasir Ave 1,Potong Pasir Stn Exit A,1.33275975641149,103.86838092392759
3357,61079,Potong Pasir Ave 1,Blk 121,1.33598640879377,103.86525430193133
3358,61089,Potong Pasir Ave 3,Bet Blks 138/144,1.3330716590648,103.86530804883829
3359,61099,Potong Pasir Ave 2,Potong Pasir CC,1.33236805597247,103.86709999996721
3360,61101,Potong Pasir Ave 1,Blk 120,1.33560138948489,103.86370334032118
3361,61111,Bidadari Pk Dr,Blk 114B,1.3354995,103.872035
3362,61119,Bidadari Pk Dr,Blk 103B,1.335623,103.871938
3363,62011,Upp Paya Lebar Rd,Aft Bartley Rd,1.3421349999944,103.88345100001618
3364,62019,Upp Paya Lebar Rd,Aft Rochdale Rd,1.34215709944082,103.88405276089232
3365,62021,Upp Paya Lebar Rd,Wisma AUPE,1.3436889743392,103.8825074871872
3366,62029,Upp Paya Lebar Rd,Paya Lebar Gdns,1.34411328094155,103.88273473175272
3367,62031,Upp Paya Lebar Rd,Bef How Sun Rd,1.34521001044775,103.88171014272702
3368,62039,Upp Paya Lebar Rd,Raya Gdn,1.3467680506898,103.880911959518
3369,62041,Upp Paya Lebar Rd,Opp Bethany Presby Ch,1.3483829232168,103.88018488884609
3370,62049,Upp Paya Lebar Rd,Aft Paya Lebar Cres,1.34904000002665,103.88022749996824
3371,62051,Upp Paya Lebar Rd,Aft Jln Chermat,1.35170429575719,103.87775496869286
3372,62059,Upp Paya Lebar Rd,Blk 161,1.35170138896709,103.87859583297927
3373,62061,Bartley Rd,Aft Upp Paya Lebar Rd,1.34173536917551,103.88178158303499
3374,62069,Bartley Rd,Bef Upp Paya Lebar Rd,1.34209858960795,103.88161305566761
3375,62071,Bartley Rd,BARTLEY STN EXIT A,1.34252980960729,103.88002892732668
3376,62079,Bartley Rd,AFT BARTLEY STN EXIT B,1.34296635529936,103.87976646424752
3377,62081,Bartley Rd,Opp Bartley Chr Ch,1.34384211984571,103.87773872280378
3378,62089,Bartley Rd,Bartley Chr Ch,1.34383983323818,103.8782509427123
3379,62091,Bartley Rd,Opp Gambir Ridge,1.34366730308769,103.8751907687792
3380,62099,Bartley Rd,Gambir Ridge,1.34412749517611,103.87562115587856
3381,62101,Bartley Rd,Bef Upp Serangoon Rd,1.34324887065522,103.87308054810315
3382,62109,Bartley Rd,Aft Upp Serangoon Rd,1.34374111656683,103.87380734555013
3383,62111,Upp S'goon Rd,Aft Sommerville Rd,1.34509852230089,103.87077171254077
3384,62119,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054
3385,62121,Upp S'goon Rd,Aft Wolskel Rd,1.34682778451192,103.87156809881778
3386,62129,Upp S'goon Rd,Blk 403,1.34698958928417,103.87205488524701
3387,62131,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797597
3388,62139,Upp S'goon Rd,S'Goon Stn Exit A/Blk 413,1.3490461240579,103.87341165935781
3389,62141,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713767
3390,62149,Upp S'goon Rd,Forest Woods,1.35169173270668,103.87595332312252
3391,62151,S'goon Ave 1,Rindu Terr,1.34568958726335,103.87754406103582
3392,62159,S'goon Ave 1,Opp Rindu Terr,1.34592441628878,103.8776519633928
3393,62161,S'goon Ave 1,St.Gabriel's Sec Sch,1.34750333302055,103.87601972203167
3394,62169,S'goon Ave 1,Blk 426,1.34763166701234,103.8764688890183
3395,62171,S'goon Ctrl,Blk 409,1.348208,103.874638
3396,62179,S'goon Ctrl,Blk 421,1.348559,103.874826
3397,62189,Upp S'goon Rd,S'Goon Stn Exit D/Blk 416,1.35056391832311,103.87470953705504
3398,62219,Hougang St 11,Blk 158,1.35192637119856,103.88032033542545
3399,62221,Lor Ah Soo,Opp The Minton,1.35090140225527,103.88255343944132
3400,62229,Lor Ah Soo,The Minton,1.35108999372692,103.88212234368397
3401,62231,Hougang Ave 3,BEF S'PORE GIRLS' HME,1.34771728070981,103.89029313192805
3402,62239,Hougang Ave 3,OPP S'PORE GIRLS' HME,1.34763066655635,103.88998897946436
3403,62241,Hougang Ave 3,SBST Hougang Depot,1.34503285502097,103.89113604973045
3404,62249,Hougang Ave 3,Opp SBST Hougang Depot,1.34421563693504,103.89102556910234
3405,62251,Upp S'goon Cres,Bef Blk 471B,1.377463,103.900695
3406,62261,Upp Serangoon View,Opp S'goon Sec Sch,1.374585,103.902922
3407,62271,Upp S'goon Cres,Opp Blk 475B,1.37591304823679,103.8996359517733
3408,63011,Upp S'goon Rd,Opp Upp S'Goon Shop Ctr,1.35432115760902,103.87823575937183
3409,63019,Upp S'goon Rd,Aft Upp S'Goon Shop Ctr,1.35347964311763,103.87800141702434
3410,63021,Upp S'goon Rd,The Helping Hand,1.3570580828827,103.88161613087621
3411,63029,Upp S'goon Rd,Opp The Helping Hand,1.35727472200293,103.88218027802674
